,number,value,datetime_start,datetime_complete,duration,params_voltage,params_width,params_x,params_y,params_z,state
3748,3748,0.6875,2026-04-05 13:39:47.802321,2026-04-05 13:39:54.551884,0 days 00:00:06.749563,410,1,117.1,153.9,0.44,COMPLETE
3749,3749,0.6875,2026-04-05 13:39:54.566239,2026-04-05 13:40:01.159090,0 days 00:00:06.592851,353,1,115.7,153.7,0.23,COMPLETE
3750,3750,0.6875,2026-04-05 13:40:01.173757,2026-04-05 13:40:08.123014,0 days 00:00:06.949257,461,1,116.5,158.7,0.23,COMPLETE
3751,3751,0.6875,2026-04-05 13:40:08.137926,2026-04-05 13:40:14.964196,0 days 00:00:06.826270,400,1,115.6,154.9,0.31,COMPLETE
3752,3752,0.6875,2026-04-05 13:40:14.975915,2026-04-05 13:40:21.755658,0 days 00:00:06.779743,317,1,116.3,154.2,0.02,COMPLETE
3753,3753,0.6875,2026-04-05 13:40:21.770204,2026-04-05 13:40:28.527821,0 days 00:00:06.757617,438,1,116.1,151.4,0.02,COMPLETE
3754,3754,0.6875,2026-04-05 13:40:28.542376,2026-04-05 13:40:35.783750,0 days 00:00:07.241374,423,1,113.6,158.0,0.39,COMPLETE
3755,3755,0.6875,2026-04-05 13:40:35.797885,2026-04-05 13:40:43.081616,0 days 00:00:07.283731,378,1,116.5,152.4,0.24,COMPLETE
3756,3756,0.6875,2026-04-05 13:40:43.096361,2026-04-05 13:40:49.989632,0 days 00:00:06.893271,383,1,113.9,156.0,0.01,COMPLETE
3757,3757,0.6875,2026-04-05 13:40:50.003947,2026-04-05 13:40:56.715041,0 days 00:00:06.711094,391,2,115.6,154.6,0.33,COMPLETE
3758,3758,0.6875,2026-04-05 13:40:56.729405,2026-04-05 13:41:03.691940,0 days 00:00:06.962535,425,1,115.3,159.6,0.28,COMPLETE
3759,3759,0.6875,2026-04-05 13:41:03.705994,2026-04-05 13:41:10.897472,0 days 00:00:07.191478,355,1,117.3,155.1,0.0,COMPLETE
3760,3760,0.6875,2026-04-05 13:41:10.911099,2026-04-05 13:41:17.503096,0 days 00:00:06.591997,433,1,115.9,155.8,0.02,COMPLETE
3761,3761,0.6875,2026-04-05 13:41:17.513765,2026-04-05 13:41:24.267638,0 days 00:00:06.753873,437,1,115.1,152.3,0.54,COMPLETE
3762,3762,0.825,2026-04-05 13:41:24.282959,2026-04-05 13:41:58.348157,0 days 00:00:34.065198,415,1,117.4,154.3,0.0,COMPLETE
3763,3763,0.6875,2026-04-05 13:41:58.362279,2026-04-05 13:42:05.142614,0 days 00:00:06.780335,386,2,115.4,154.1,0.15,COMPLETE
3764,3764,0.6875,2026-04-05 13:42:05.157455,2026-04-05 13:42:11.898880,0 days 00:00:06.741425,494,1,114.5,156.4,0.37,COMPLETE
3765,3765,0.6875,2026-04-05 13:42:11.913953,2026-04-05 13:42:18.963494,0 days 00:00:07.049541,347,1,116.0,152.8,0.04,COMPLETE
3766,3766,0.6875,2026-04-05 13:42:18.977884,2026-04-05 13:42:25.768327,0 days 00:00:06.790443,493,1,115.7,156.6,0.01,COMPLETE
3767,3767,0.6875,2026-04-05 13:42:25.782952,2026-04-05 13:42:32.855382,0 days 00:00:07.072430,289,1,114.1,152.9,1.52,COMPLETE
3768,3768,0.825,2026-04-05 13:42:32.869498,2026-04-05 13:43:07.214444,0 days 00:00:34.344946,449,1,117.3,156.5,0.31,COMPLETE
3769,3769,0.825,2026-04-05 13:43:07.228830,2026-04-05 13:43:42.007337,0 days 00:00:34.778507,486,1,119.5,154.7,0.02,COMPLETE
3770,3770,0.671875,2026-04-05 13:43:42.022142,2026-04-05 13:43:48.846064,0 days 00:00:06.823922,453,1,117.3,154.4,0.15,COMPLETE
3771,3771,0.6875,2026-04-05 13:43:48.859877,2026-04-05 13:43:55.784935,0 days 00:00:06.925058,437,1,113.3,152.1,0.2,COMPLETE
3772,3772,0.6875,2026-04-05 13:43:55.800986,2026-04-05 13:44:02.780433,0 days 00:00:06.979447,279,1,115.5,154.4,0.45,COMPLETE
3773,3773,0.6875,2026-04-05 13:44:02.791630,2026-04-05 13:44:09.349625,0 days 00:00:06.557995,486,2,114.4,154.7,0.38,COMPLETE
3774,3774,0.6875,2026-04-05 13:44:09.364425,2026-04-05 13:44:15.970131,0 days 00:00:06.605706,443,1,115.5,155.5,0.61,COMPLETE
3775,3775,0.6875,2026-04-05 13:44:15.984625,2026-04-05 13:44:22.851949,0 days 00:00:06.867324,436,1,117.8,152.1,0.0,COMPLETE
3776,3776,0.6875,2026-04-05 13:44:22.866699,2026-04-05 13:44:29.472390,0 days 00:00:06.605691,410,1,116.6,152.7,0.47000000000000003,COMPLETE
3777,3777,0.6875,2026-04-05 13:44:29.486880,2026-04-05 13:44:35.997385,0 days 00:00:06.510505,496,1,116.2,152.3,0.0,COMPLETE
3778,3778,0.825,2026-04-05 13:44:36.012158,2026-04-05 13:45:10.095126,0 days 00:00:34.082968,423,1,118.2,154.8,0.23,COMPLETE
3779,3779,0.6875,2026-04-05 13:45:10.109057,2026-04-05 13:45:17.108543,0 days 00:00:06.999486,438,1,114.3,154.3,0.36,COMPLETE
3780,3780,0.6875,2026-04-05 13:45:17.122669,2026-04-05 13:45:23.838451,0 days 00:00:06.715782,332,1,114.4,154.0,0.03,COMPLETE
3781,3781,0.825,2026-04-05 13:45:23.849186,2026-04-05 13:45:28.880820,0 days 00:00:05.031634,467,1,115.9,155.0,0.01,COMPLETE
3782,3782,0.825,2026-04-05 13:45:28.895056,2026-04-05 13:46:03.084728,0 days 00:00:34.189672,394,1,116.0,156.2,0.29,COMPLETE
3783,3783,0.825,2026-04-05 13:46:03.098715,2026-04-05 13:46:37.141427,0 days 00:00:34.042712,422,1,116.5,154.0,0.01,COMPLETE
3784,3784,0.6875,2026-04-05 13:46:37.155615,2026-04-05 13:46:44.027209,0 days 00:00:06.871594,383,1,114.7,152.7,0.05,COMPLETE
3785,3785,0.6875,2026-04-05 13:46:44.037290,2026-04-05 13:46:50.758475,0 days 00:00:06.721185,428,1,116.1,156.1,0.01,COMPLETE
3786,3786,0.6875,2026-04-05 13:46:50.773115,2026-04-05 13:46:57.438331,0 days 00:00:06.665216,386,1,114.4,155.1,0.32,COMPLETE
3787,3787,0.6875,2026-04-05 13:46:57.452764,2026-04-05 13:47:04.148317,0 days 00:00:06.695553,440,2,117.5,154.9,0.16,COMPLETE
3788,3788,0.6875,2026-04-05 13:47:04.162742,2026-04-05 13:47:10.864222,0 days 00:00:06.701480,431,1,115.2,154.3,0.46,COMPLETE
3789,3789,0.825,2026-04-05 13:47:10.878808,2026-04-05 13:47:44.974274,0 days 00:00:34.095466,417,1,119.7,154.8,0.0,COMPLETE
3790,3790,0.6875,2026-04-05 13:47:44.988896,2026-04-05 13:47:52.105632,0 days 00:00:07.116736,465,2,114.7,152.6,0.18,COMPLETE
3791,3791,0.6875,2026-04-05 13:47:52.116435,2026-04-05 13:47:58.793059,0 days 00:00:06.676624,428,1,115.9,154.6,0.0,COMPLETE
3792,3792,0.6875,2026-04-05 13:47:58.807395,2026-04-05 13:48:05.810525,0 days 00:00:07.003130,359,2,113.0,154.9,0.03,COMPLETE
3793,3793,0.825,2026-04-05 13:48:05.824728,2026-04-05 13:48:25.999376,0 days 00:00:20.174648,491,1,115.6,153.0,0.36,COMPLETE
3794,3794,0.6875,2026-04-05 13:48:26.014458,2026-04-05 13:48:33.035811,0 days 00:00:07.021353,413,1,116.7,157.0,0.06,COMPLETE
3795,3795,0.825,2026-04-05 13:48:33.050470,2026-04-05 13:49:07.148088,0 days 00:00:34.097618,404,1,118.7,155.4,0.4,COMPLETE
3796,3796,0.6875,2026-04-05 13:49:07.162231,2026-04-05 13:49:13.912854,0 days 00:00:06.750623,353,1,117.3,154.6,0.29,COMPLETE
3797,3797,0.6875,2026-04-05 13:49:13.927339,2026-04-05 13:49:20.678060,0 days 00:00:06.750721,452,1,114.7,154.2,0.0,COMPLETE
3798,3798,0.6875,2026-04-05 13:49:20.692170,2026-04-05 13:49:27.710113,0 days 00:00:07.017943,343,1,117.6,154.4,0.32,COMPLETE
3799,3799,0.6875,2026-04-05 13:49:27.724473,2026-04-05 13:49:34.650821,0 days 00:00:06.926348,431,1,113.2,155.8,0.25,COMPLETE
3800,3800,0.825,2026-04-05 13:49:34.665340,2026-04-05 13:50:08.831758,0 days 00:00:34.166418,388,1,116.0,155.8,0.02,COMPLETE
3801,3801,0.6875,2026-04-05 13:50:08.846263,2026-04-05 13:50:15.784428,0 days 00:00:06.938165,357,2,115.7,159.2,0.0,COMPLETE
3802,3802,0.6875,2026-04-05 13:50:15.798764,2026-04-05 13:50:22.758416,0 days 00:00:06.959652,377,1,115.8,154.1,0.21,COMPLETE
3803,3803,0.6875,2026-04-05 13:50:22.773938,2026-04-05 13:50:29.431805,0 days 00:00:06.657867,373,1,115.7,156.1,0.33,COMPLETE
3804,3804,0.825,2026-04-05 13:50:29.446127,2026-04-05 13:51:03.382639,0 days 00:00:33.936512,416,1,117.4,156.0,0.02,COMPLETE
3805,3805,0.6875,2026-04-05 13:51:03.397168,2026-04-05 13:51:10.393645,0 days 00:00:06.996477,495,1,113.2,154.7,0.13,COMPLETE
3806,3806,0.6875,2026-04-05 13:51:10.407866,2026-04-05 13:51:18.159788,0 days 00:00:07.751922,489,1,123.2,159.1,0.15,COMPLETE
3807,3807,0.825,2026-04-05 13:51:18.171671,2026-04-05 13:51:53.028159,0 days 00:00:34.856488,371,1,116.8,155.1,0.01,COMPLETE
3808,3808,0.6875,2026-04-05 13:51:53.038694,2026-04-05 13:51:59.837361,0 days 00:00:06.798667,459,1,115.7,155.9,0.43,COMPLETE
3809,3809,0.6875,2026-04-05 13:51:59.852113,2026-04-05 13:52:06.367470,0 days 00:00:06.515357,428,2,116.0,155.1,0.36,COMPLETE
3810,3810,0.825,2026-04-05 13:52:06.382619,2026-04-05 13:52:41.291022,0 days 00:00:34.908403,496,1,117.6,156.2,0.39,COMPLETE
3811,3811,0.6875,2026-04-05 13:52:41.305728,2026-04-05 13:52:48.295269,0 days 00:00:06.989541,334,1,116.6,155.1,0.65,COMPLETE
3812,3812,0.825,2026-04-05 13:52:48.309476,2026-04-05 13:53:22.388967,0 days 00:00:34.079491,446,1,119.4,153.6,0.0,COMPLETE
3813,3813,0.6875,2026-04-05 13:53:22.403151,2026-04-05 13:53:29.641279,0 days 00:00:07.238128,362,1,116.9,156.6,0.0,COMPLETE
3814,3814,0.671875,2026-04-05 13:53:29.655677,2026-04-05 13:53:36.458986,0 days 00:00:06.803309,415,1,116.5,152.9,0.31,COMPLETE
3815,3815,0.6875,2026-04-05 13:53:36.469602,2026-04-05 13:53:42.971334,0 days 00:00:06.501732,436,1,116.7,153.5,0.31,COMPLETE
3816,3816,0.6875,2026-04-05 13:53:42.985752,2026-04-05 13:53:49.766480,0 days 00:00:06.780728,398,1,114.8,151.5,0.01,COMPLETE
3817,3817,0.6875,2026-04-05 13:53:49.781140,2026-04-05 13:53:56.644196,0 days 00:00:06.863056,455,1,115.2,155.7,0.0,COMPLETE
3818,3818,0.6875,2026-04-05 13:53:56.658490,2026-04-05 13:54:03.689689,0 days 00:00:07.031199,362,1,118.0,153.5,0.32,COMPLETE
3819,3819,0.6875,2026-04-05 13:54:03.704222,2026-04-05 13:54:10.869672,0 days 00:00:07.165450,248,3,117.1,149.0,0.12,COMPLETE
3820,3820,0.6875,2026-04-05 13:54:10.880712,2026-04-05 13:54:18.032272,0 days 00:00:07.151560,381,1,113.2,154.1,0.06,COMPLETE
3821,3821,0.6875,2026-04-05 13:54:18.046639,2026-04-05 13:54:24.528691,0 days 00:00:06.482052,407,1,113.2,153.4,0.1,COMPLETE
3822,3822,0.6875,2026-04-05 13:54:24.543197,2026-04-05 13:54:31.864970,0 days 00:00:07.321773,500,1,117.2,159.7,0.29,COMPLETE
3823,3823,0.6875,2026-04-05 13:54:31.879416,2026-04-05 13:54:39.649557,0 days 00:00:07.770141,453,1,113.6,149.0,0.3,COMPLETE
3824,3824,0.6875,2026-04-05 13:54:39.666314,2026-04-05 13:54:46.902639,0 days 00:00:07.236325,407,1,116.3,155.5,0.6,COMPLETE
3825,3825,0.825,2026-04-05 13:54:46.917327,2026-04-05 13:55:20.964531,0 days 00:00:34.047204,427,1,117.6,157.0,0.02,COMPLETE
3826,3826,0.6875,2026-04-05 13:55:20.979534,2026-04-05 13:55:27.768806,0 days 00:00:06.789272,424,1,115.7,155.5,0.28,COMPLETE
3827,3827,0.6875,2026-04-05 13:55:27.782639,2026-04-05 13:55:34.562992,0 days 00:00:06.780353,363,2,115.4,151.9,0.0,COMPLETE
3828,3828,0.825,2026-04-05 13:55:34.577877,2026-04-05 13:56:09.269565,0 days 00:00:34.691688,352,1,117.9,152.3,0.0,COMPLETE
3829,3829,0.6875,2026-04-05 13:56:09.284075,2026-04-05 13:56:16.226874,0 days 00:00:06.942799,357,1,117.8,154.5,0.39,COMPLETE
3830,3830,0.825,2026-04-05 13:56:16.240910,2026-04-05 13:56:49.993336,0 days 00:00:33.752426,377,1,118.0,154.5,0.02,COMPLETE
3831,3831,0.6875,2026-04-05 13:56:50.008089,2026-04-05 13:56:56.933897,0 days 00:00:06.925808,398,1,117.7,158.0,0.27,COMPLETE
3832,3832,0.6875,2026-04-05 13:56:56.948065,2026-04-05 13:57:03.623062,0 days 00:00:06.674997,462,1,117.5,155.0,0.28,COMPLETE
3833,3833,0.825,2026-04-05 13:57:03.633911,2026-04-05 13:57:37.615388,0 days 00:00:33.981477,436,1,118.3,157.2,0.26,COMPLETE
3834,3834,0.6875,2026-04-05 13:57:37.625274,2026-04-05 13:57:44.509530,0 days 00:00:06.884256,439,1,117.4,155.1,0.7000000000000001,COMPLETE
3835,3835,0.825,2026-04-05 13:57:44.523566,2026-04-05 13:58:18.607669,0 days 00:00:34.084103,385,1,119.3,155.9,0.03,COMPLETE
3836,3836,0.6875,2026-04-05 13:58:18.621824,2026-04-05 13:58:25.661940,0 days 00:00:07.040116,430,1,114.6,154.0,0.25,COMPLETE
3837,3837,0.6875,2026-04-05 13:58:25.676017,2026-04-05 13:58:32.397942,0 days 00:00:06.721925,483,1,117.0,154.7,0.31,COMPLETE
3838,3838,0.825,2026-04-05 13:58:32.412715,2026-04-05 13:59:06.447845,0 days 00:00:34.035130,455,1,118.5,155.5,0.26,COMPLETE
3839,3839,0.6875,2026-04-05 13:59:06.462382,2026-04-05 13:59:13.457639,0 days 00:00:06.995257,432,1,114.9,153.0,1.07,COMPLETE
3840,3840,0.825,2026-04-05 13:59:13.472076,2026-04-05 13:59:48.690255,0 days 00:00:35.218179,232,3,122.4,156.8,0.35000000000000003,COMPLETE
3841,3841,0.6875,2026-04-05 13:59:48.704856,2026-04-05 13:59:55.703529,0 days 00:00:06.998673,448,1,120.1,157.8,1.92,COMPLETE
3842,3842,0.6875,2026-04-05 13:59:55.715058,2026-04-05 14:00:02.885654,0 days 00:00:07.170596,415,1,114.3,154.9,0.31,COMPLETE
3843,3843,0.6875,2026-04-05 14:00:02.900229,2026-04-05 14:00:09.671514,0 days 00:00:06.771285,421,1,115.6,157.4,0.38,COMPLETE
3844,3844,0.6875,2026-04-05 14:00:09.685968,2026-04-05 14:00:16.418464,0 days 00:00:06.732496,412,1,116.8,154.3,0.04,COMPLETE
3845,3845,0.6875,2026-04-05 14:00:16.432580,2026-04-05 14:00:23.479099,0 days 00:00:07.046519,371,1,113.1,158.2,0.59,COMPLETE
3846,3846,0.6875,2026-04-05 14:00:23.490994,2026-04-05 14:00:30.276117,0 days 00:00:06.785123,401,1,115.5,155.3,0.86,COMPLETE
3847,3847,0.6875,2026-04-05 14:00:30.287593,2026-04-05 14:00:36.862740,0 days 00:00:06.575147,370,1,115.3,156.0,0.04,COMPLETE
3848,3848,0.6875,2026-04-05 14:00:36.877070,2026-04-05 14:00:43.455221,0 days 00:00:06.578151,442,1,114.7,154.6,0.0,COMPLETE
3849,3849,0.6875,2026-04-05 14:00:43.469934,2026-04-05 14:00:50.211459,0 days 00:00:06.741525,403,1,116.1,152.2,0.0,COMPLETE
3850,3850,0.6875,2026-04-05 14:00:50.222782,2026-04-05 14:00:57.078311,0 days 00:00:06.855529,460,1,116.1,156.3,0.29,COMPLETE
3851,3851,0.6875,2026-04-05 14:00:57.092783,2026-04-05 14:01:03.700974,0 days 00:00:06.608191,496,2,115.2,155.3,0.9,COMPLETE
3852,3852,0.6875,2026-04-05 14:01:03.715023,2026-04-05 14:01:10.556579,0 days 00:00:06.841556,373,1,115.0,154.1,0.03,COMPLETE
3853,3853,0.825,2026-04-05 14:01:10.571320,2026-04-05 14:01:44.649033,0 days 00:00:34.077713,438,1,117.3,154.2,0.02,COMPLETE
3854,3854,0.6875,2026-04-05 14:01:44.663949,2026-04-05 14:01:51.443602,0 days 00:00:06.779653,405,1,119.2,153.3,0.48,COMPLETE
3855,3855,0.825,2026-04-05 14:01:51.458164,2026-04-05 14:02:25.617138,0 days 00:00:34.158974,441,2,116.7,154.6,0.08,COMPLETE
3856,3856,0.825,2026-04-05 14:02:25.631527,2026-04-05 14:02:59.666912,0 days 00:00:34.035385,400,1,118.7,157.5,0.43,COMPLETE
3857,3857,0.6875,2026-04-05 14:02:59.678766,2026-04-05 14:03:06.762165,0 days 00:00:07.083399,363,1,116.2,153.6,0.88,COMPLETE
3858,3858,0.6875,2026-04-05 14:03:06.774696,2026-04-05 14:03:13.507638,0 days 00:00:06.732942,494,1,114.8,155.7,1.09,COMPLETE
3859,3859,0.825,2026-04-05 14:03:13.521643,2026-04-05 14:03:48.047478,0 days 00:00:34.525835,393,1,119.1,152.9,0.03,COMPLETE
3860,3860,0.825,2026-04-05 14:03:48.062205,2026-04-05 14:04:22.088048,0 days 00:00:34.025843,374,1,118.0,156.9,0.34,COMPLETE
3861,3861,0.6875,2026-04-05 14:04:22.101015,2026-04-05 14:04:28.916482,0 days 00:00:06.815467,488,2,117.3,155.4,0.45,COMPLETE
3862,3862,0.6875,2026-04-05 14:04:28.928085,2026-04-05 14:04:35.891995,0 days 00:00:06.963910,372,1,114.3,154.4,0.42,COMPLETE
3863,3863,0.6875,2026-04-05 14:04:35.904790,2026-04-05 14:04:42.565156,0 days 00:00:06.660366,377,2,115.7,155.7,0.0,COMPLETE
3864,3864,0.825,2026-04-05 14:04:42.578345,2026-04-05 14:05:16.617209,0 days 00:00:34.038864,382,1,118.1,155.0,0.35000000000000003,COMPLETE
3865,3865,0.6875,2026-04-05 14:05:16.632424,2026-04-05 14:05:23.540811,0 days 00:00:06.908387,397,1,116.7,152.0,0.0,COMPLETE
3866,3866,0.825,2026-04-05 14:05:23.552029,2026-04-05 14:05:58.095864,0 days 00:00:34.543835,259,3,120.1,156.2,0.04,COMPLETE
3867,3867,0.6875,2026-04-05 14:05:58.107633,2026-04-05 14:06:05.146067,0 days 00:00:07.038434,399,1,118.5,152.1,0.33,COMPLETE
3868,3868,0.6875,2026-04-05 14:06:05.159516,2026-04-05 14:06:12.887278,0 days 00:00:07.727762,158,2,113.8,153.0,1.84,COMPLETE
3869,3869,0.6875,2026-04-05 14:06:12.903101,2026-04-05 14:06:19.630831,0 days 00:00:06.727730,311,1,116.9,152.4,0.42,COMPLETE
3870,3870,0.6875,2026-04-05 14:06:19.646904,2026-04-05 14:06:26.680897,0 days 00:00:07.033993,378,1,115.0,157.6,0.01,COMPLETE
3871,3871,0.825,2026-04-05 14:06:26.696086,2026-04-05 14:06:31.900430,0 days 00:00:05.204344,469,1,116.5,154.7,0.3,COMPLETE
3872,3872,0.825,2026-04-05 14:06:31.915024,2026-04-05 14:07:05.692343,0 days 00:00:33.777319,468,1,117.5,154.1,0.01,COMPLETE
3873,3873,0.6875,2026-04-05 14:07:05.706786,2026-04-05 14:07:12.838698,0 days 00:00:07.131912,342,1,113.6,153.6,0.78,COMPLETE
3874,3874,0.6875,2026-04-05 14:07:12.853516,2026-04-05 14:07:20.041518,0 days 00:00:07.188002,434,1,118.9,149.9,0.0,COMPLETE
3875,3875,0.6875,2026-04-05 14:07:20.053071,2026-04-05 14:07:27.798270,0 days 00:00:07.745199,324,1,117.9,159.0,0.01,COMPLETE
3876,3876,0.6875,2026-04-05 14:07:27.812504,2026-04-05 14:07:34.566187,0 days 00:00:06.753683,391,1,117.7,155.4,0.35000000000000003,COMPLETE
3877,3877,0.6875,2026-04-05 14:07:34.577831,2026-04-05 14:07:41.354493,0 days 00:00:06.776662,282,1,117.1,154.6,0.04,COMPLETE
3878,3878,0.6875,2026-04-05 14:07:41.365221,2026-04-05 14:07:48.120628,0 days 00:00:06.755407,431,1,114.4,157.0,0.01,COMPLETE
3879,3879,0.6875,2026-04-05 14:07:48.132053,2026-04-05 14:07:54.725190,0 days 00:00:06.593137,396,1,115.2,155.7,0.01,COMPLETE
3880,3880,0.6875,2026-04-05 14:07:54.737475,2026-04-05 14:08:01.386810,0 days 00:00:06.649335,473,1,115.1,153.9,0.3,COMPLETE
3881,3881,0.825,2026-04-05 14:08:01.402011,2026-04-05 14:08:35.818416,0 days 00:00:34.416405,388,1,116.8,155.5,0.02,COMPLETE
3882,3882,0.6875,2026-04-05 14:08:35.831086,2026-04-05 14:08:42.615383,0 days 00:00:06.784297,415,1,115.7,152.6,0.38,COMPLETE
3883,3883,0.6875,2026-04-05 14:08:42.630096,2026-04-05 14:08:49.360096,0 days 00:00:06.730000,453,1,113.6,153.9,0.0,COMPLETE
3884,3884,0.825,2026-04-05 14:08:49.372259,2026-04-05 14:09:02.946328,0 days 00:00:13.574069,487,1,117.9,153.3,0.32,COMPLETE
3885,3885,0.825,2026-04-05 14:09:02.959473,2026-04-05 14:09:36.976433,0 days 00:00:34.016960,463,1,118.4,156.9,0.62,COMPLETE
3886,3886,0.6875,2026-04-05 14:09:36.991631,2026-04-05 14:09:43.924805,0 days 00:00:06.933174,419,1,114.6,155.4,0.36,COMPLETE
3887,3887,0.6875,2026-04-05 14:09:43.939440,2026-04-05 14:09:50.553761,0 days 00:00:06.614321,397,1,114.2,153.8,0.01,COMPLETE
3888,3888,0.6875,2026-04-05 14:09:50.568797,2026-04-05 14:09:57.433921,0 days 00:00:06.865124,318,1,114.8,155.3,0.0,COMPLETE
3889,3889,0.825,2026-04-05 14:09:57.445041,2026-04-05 14:10:31.758877,0 days 00:00:34.313836,499,1,119.0,152.8,0.0,COMPLETE
3890,3890,0.6875,2026-04-05 14:10:31.771544,2026-04-05 14:10:38.777839,0 days 00:00:07.006295,412,1,117.2,153.5,0.34,COMPLETE
3891,3891,0.6875,2026-04-05 14:10:38.792511,2026-04-05 14:10:45.374918,0 days 00:00:06.582407,420,1,116.4,154.7,0.54,COMPLETE
3892,3892,0.825,2026-04-05 14:10:45.389535,2026-04-05 14:11:19.101652,0 days 00:00:33.712117,397,1,116.8,155.0,0.28,COMPLETE
3893,3893,0.671875,2026-04-05 14:11:19.112700,2026-04-05 14:11:25.951416,0 days 00:00:06.838716,453,1,117.4,152.6,0.31,COMPLETE
3894,3894,0.825,2026-04-05 14:11:25.965685,2026-04-05 14:12:00.579862,0 days 00:00:34.614177,364,2,119.4,157.6,0.12,COMPLETE
3895,3895,0.6875,2026-04-05 14:12:00.594212,2026-04-05 14:12:07.623418,0 days 00:00:07.029206,455,1,116.3,155.0,0.31,COMPLETE
3896,3896,0.6875,2026-04-05 14:12:07.633556,2026-04-05 14:12:14.195588,0 days 00:00:06.562032,437,1,117.4,155.7,0.01,COMPLETE
3897,3897,0.6875,2026-04-05 14:12:14.211415,2026-04-05 14:12:21.052418,0 days 00:00:06.841003,392,1,113.2,156.1,0.28,COMPLETE
3898,3898,0.6875,2026-04-05 14:12:21.067392,2026-04-05 14:12:27.909823,0 days 00:00:06.842431,407,1,116.1,153.1,0.38,COMPLETE
3899,3899,0.6875,2026-04-05 14:12:27.924346,2026-04-05 14:12:34.940044,0 days 00:00:07.015698,377,1,113.5,148.4,1.4000000000000001,COMPLETE
3900,3900,0.6875,2026-04-05 14:12:34.954688,2026-04-05 14:12:42.062711,0 days 00:00:07.108023,350,1,116.8,153.3,0.5700000000000001,COMPLETE
3901,3901,0.6875,2026-04-05 14:12:42.073746,2026-04-05 14:12:49.645220,0 days 00:00:07.571474,365,3,124.5,158.5,0.33,COMPLETE
3902,3902,0.6875,2026-04-05 14:12:49.660030,2026-04-05 14:12:56.286946,0 days 00:00:06.626916,494,2,124.8,159.9,1.05,COMPLETE
3903,3903,0.6875,2026-04-05 14:12:56.301688,2026-04-05 14:13:03.783693,0 days 00:00:07.482005,457,1,116.3,157.3,0.35000000000000003,COMPLETE
3904,3904,0.825,2026-04-05 14:13:03.798714,2026-04-05 14:13:17.231316,0 days 00:00:13.432602,473,1,117.0,154.8,0.02,COMPLETE
3905,3905,0.825,2026-04-05 14:13:17.246120,2026-04-05 14:13:51.254641,0 days 00:00:34.008521,411,1,116.4,153.8,0.04,COMPLETE
3906,3906,0.6875,2026-04-05 14:13:51.264949,2026-04-05 14:13:57.912975,0 days 00:00:06.648026,376,1,115.3,154.5,0.03,COMPLETE
3907,3907,0.6875,2026-04-05 14:13:57.927698,2026-04-05 14:14:04.604122,0 days 00:00:06.676424,462,1,113.5,153.8,0.37,COMPLETE
3908,3908,0.6875,2026-04-05 14:14:04.616499,2026-04-05 14:14:11.581902,0 days 00:00:06.965403,463,2,116.3,157.9,0.2,COMPLETE
3909,3909,0.825,2026-04-05 14:14:11.596292,2026-04-05 14:14:16.650716,0 days 00:00:05.054424,443,2,116.8,156.1,0.03,COMPLETE
3910,3910,0.825,2026-04-05 14:14:16.661921,2026-04-05 14:14:50.851539,0 days 00:00:34.189618,372,2,118.0,155.2,0.23,COMPLETE
3911,3911,0.6875,2026-04-05 14:14:50.866414,2026-04-05 14:14:57.712155,0 days 00:00:06.845741,472,1,114.9,156.8,0.7000000000000001,COMPLETE
3912,3912,0.825,2026-04-05 14:14:57.726550,2026-04-05 14:15:32.041027,0 days 00:00:34.314477,385,1,118.7,156.8,0.04,COMPLETE
3913,3913,0.6875,2026-04-05 14:15:32.055916,2026-04-05 14:15:39.074072,0 days 00:00:07.018156,457,1,114.8,157.8,0.26,COMPLETE
3914,3914,0.6875,2026-04-05 14:15:39.088928,2026-04-05 14:15:46.004955,0 days 00:00:06.916027,329,1,115.8,156.0,0.36,COMPLETE
3915,3915,0.6875,2026-04-05 14:15:46.019457,2026-04-05 14:15:52.458848,0 days 00:00:06.439391,395,1,116.1,155.8,0.3,COMPLETE
3916,3916,0.6875,2026-04-05 14:15:52.471252,2026-04-05 14:15:58.932222,0 days 00:00:06.460970,470,1,116.1,155.7,0.0,COMPLETE
3917,3917,0.6875,2026-04-05 14:15:58.943427,2026-04-05 14:16:05.553854,0 days 00:00:06.610427,424,1,117.3,154.7,0.4,COMPLETE
3918,3918,0.6875,2026-04-05 14:16:05.568930,2026-04-05 14:16:12.332668,0 days 00:00:06.763738,390,1,114.4,152.6,0.0,COMPLETE
3919,3919,0.825,2026-04-05 14:16:12.344554,2026-04-05 14:16:46.795430,0 days 00:00:34.450876,451,1,119.8,156.7,0.12,COMPLETE
3920,3920,0.6875,2026-04-05 14:16:46.807634,2026-04-05 14:16:54.014077,0 days 00:00:07.206443,350,1,116.7,154.0,0.33,COMPLETE
3921,3921,0.6875,2026-04-05 14:16:54.028845,2026-04-05 14:17:00.759329,0 days 00:00:06.730484,436,1,113.6,152.9,0.02,COMPLETE
3922,3922,0.6875,2026-04-05 14:17:00.774364,2026-04-05 14:17:08.097237,0 days 00:00:07.322873,329,1,113.4,158.5,0.19,COMPLETE
3923,3923,0.6875,2026-04-05 14:17:08.111063,2026-04-05 14:17:14.997965,0 days 00:00:06.886902,499,1,114.8,155.5,0.01,COMPLETE
